year,airport_id,cargo_lifted_lb,departures,cargo_received_lb,arrivals,total_throughput_lb,total_operations
2021,IAN,51841.0,99.0,358256.0,99.0,410097.0,198.0
2021,ICT,28541675.0,1776.0,37777709.0,1815.0,66319384.0,3591.0
2021,IDA,2554354.0,444.0,3970571.0,477.0,6524925.0,921.0
2021,IGG,0.0,1.0,1381.0,1.0,1381.0,2.0
2021,IKO,0.0,1.0,3818.0,1.0,3818.0,2.0
2021,ILI,579292.0,335.0,1620034.0,335.0,2199326.0,670.0
2021,ILM,1686392.0,256.0,1498979.0,256.0,3185371.0,512.0
2021,ILN,282730483.0,4441.0,231035721.0,4414.0,513766204.0,8855.0
2021,IMT,157236.0,248.0,272092.0,253.0,429328.0,501.0
2021,IN9,710.0,1.0,710.0,1.0,1420.0,2.0
2021,IND,1243984596.0,21865.0,1102824668.0,19568.0,2346809264.0,41433.0
2021,INS,109008.0,2.0,162083.0,2.0,271091.0,4.0
2021,INW,2426.0,2.0,2426.0,2.0,4852.0,4.0
2021,IPL,885041.0,768.0,927104.0,685.0,1812145.0,1453.0
2021,IPT,89678.0,238.0,203763.0,219.0,293441.0,457.0
2021,IRC,3277.0,3.0,4804.0,3.0,8081.0,6.0
2021,ISO,0.0,0.0,206710.0,1.0,206710.0,1.0
2021,ISP,55718.0,4.0,156532.0,6.0,212250.0,10.0
2021,ITO,15579909.0,1697.0,25193843.0,1728.0,40773752.0,3425.0
2021,IYK,218366.0,254.0,409526.0,490.0,627892.0,744.0
2021,JAC,273673.0,254.0,743678.0,278.0,1017351.0,532.0
2021,JAN,7471736.0,574.0,16829640.0,582.0,24301376.0,1156.0
2021,JAX,95376736.0,2184.0,111757975.0,2342.0,207134711.0,4526.0
2021,JEF,1956.0,1.0,0.0,1.0,1956.0,2.0
2021,JFK,521753917.0,6563.0,843604380.0,8105.0,1365358297.0,14668.0
2021,JHM,275461.0,272.0,1169937.0,692.0,1445398.0,964.0
2021,JLN,512.0,1.0,0.0,1.0,512.0,2.0
2021,JMS,0.0,1.0,515.0,1.0,515.0,2.0
2021,JNU,10091282.0,1964.0,18722447.0,1965.0,28813729.0,3929.0
2021,JVL,15549.0,7.0,0.0,7.0,15549.0,14.0
2021,JZE,21594.0,21.0,41457.0,22.0,63051.0,43.0
2021,JZT,41522.0,83.0,500453.0,95.0,541975.0,178.0
2021,KAL,23466.0,89.0,59370.0,90.0,82836.0,179.0
2021,KBC,87116.0,32.0,179805.0,32.0,266921.0,64.0
2021,KCQ,0.0,5.0,568.0,5.0,568.0,10.0
2021,KEB,4290.0,1188.0,341951.0,1186.0,346241.0,2374.0
2021,KFP,0.0,1.0,0.0,1.0,0.0,2.0
2021,KGX,2835.0,66.0,108702.0,61.0,111537.0,127.0
2021,KKA,22296.0,169.0,251717.0,169.0,274013.0,338.0
2021,KKH,43004.0,261.0,274700.0,256.0,317704.0,517.0
2021,KKI,18593.0,1023.0,254518.0,1021.0,273111.0,2044.0
2021,KLG,2345.0,72.0,72008.0,81.0,74353.0,153.0
2021,KLL,0.0,1.0,1726.0,6.0,1726.0,7.0
2021,KLN,22175.0,992.0,273840.0,996.0,296015.0,1988.0
2021,KLW,54123.0,28.0,15977.0,28.0,70100.0,56.0
2021,KMO,0.0,10.0,43290.0,10.0,43290.0,20.0
2021,KNK,0.0,0.0,678.0,2.0,678.0,2.0
2021,KNW,0.0,11.0,52649.0,11.0,52649.0,22.0
2021,KOA,38838777.0,2356.0,74526420.0,2360.0,113365197.0,4716.0
2021,KOT,5848.0,213.0,417622.0,213.0,423470.0,426.0
2021,KOZ,23730.0,1016.0,196389.0,1015.0,220119.0,2031.0
2021,KPM,0.0,0.0,0.0,1.0,0.0,1.0
2021,KPN,19635.0,691.0,568499.0,690.0,588134.0,1381.0
2021,KSM,1357576.0,868.0,5538825.0,1186.0,6896401.0,2054.0
2021,KTN,8196478.0,1710.0,13091090.0,1692.0,21287568.0,3402.0
2021,KTS,28426.0,108.0,363362.0,108.0,391788.0,216.0
2021,KUK,23728.0,975.0,368384.0,971.0,392112.0,1946.0
2021,KVC,1681.0,4.0,11505.0,4.0,13186.0,8.0
2021,KVL,89804.0,151.0,552760.0,151.0,642564.0,302.0
2021,KWK,8262.0,200.0,239384.0,200.0,247646.0,400.0
2021,KWN,27286.0,944.0,852806.0,943.0,880092.0,1887.0
2021,KWT,13585.0,890.0,183392.0,880.0,196977.0,1770.0
2021,KYK,7375.0,236.0,78315.0,237.0,85690.0,473.0
2021,KYU,4004.0,15.0,7230.0,15.0,11234.0,30.0
2021,LAF,25761.0,13.0,24541.0,12.0,50302.0,25.0
2021,LAL,129302506.0,3753.0,126958430.0,3753.0,256260936.0,7506.0
2021,LAN,21795553.0,571.0,36649652.0,577.0,58445205.0,1148.0
2021,LAS,90694157.0,1922.0,93617136.0,1866.0,184311293.0,3788.0
2021,LAX,1115827124.0,12421.0,1381194325.0,12413.0,2497021449.0,24834.0
2021,LBB,48897182.0,3061.0,82518525.0,3026.0,131415707.0,6087.0
2021,LBE,8000.0,1.0,0.0,1.0,8000.0,2.0
2021,LBF,167210.0,259.0,396110.0,253.0,563320.0,512.0
2021,LBL,840.0,1.0,840.0,1.0,1680.0,2.0
2021,LCK,80483645.0,2000.0,124738306.0,1941.0,205221951.0,3941.0
2021,LEX,257872.0,27.0,359729.0,27.0,617601.0,54.0
2021,LFI,0.0,0.0,76000.0,1.0,76000.0,1.0
2021,LFT,12263454.0,711.0,23292936.0,723.0,35556390.0,1434.0
2021,LGB,18534877.0,284.0,14769785.0,285.0,33304662.0,569.0
2021,LGC,14290.0,4.0,290.0,4.0,14580.0,8.0
2021,LGD,270928.0,467.0,450893.0,373.0,721821.0,840.0
2021,LIH,20133559.0,2074.0,41646322.0,2151.0,61779881.0,4225.0
2021,LIT,15914424.0,794.0,24333581.0,799.0,40248005.0,1593.0
2021,LKK,95.0,134.0,42495.0,144.0,42590.0,278.0
2021,LMT,466542.0,557.0,1000643.0,587.0,1467185.0,1144.0
2021,LNK,10671.0,5.0,13125.0,5.0,23796.0,10.0
2021,LNS,523.0,1.0,0.0,1.0,523.0,2.0
2021,LNY,91976.0,257.0,331290.0,372.0,423266.0,629.0
2021,LOZ,530.0,1.0,0.0,1.0,530.0,2.0
2021,LPR,0.0,1.0,530.0,1.0,530.0,2.0
2021,LRD,18591742.0,1210.0,37442473.0,1195.0,56034215.0,2405.0
2021,LSE,21462.0,13.0,0.0,13.0,21462.0,26.0
2021,LUK,1760.0,2.0,10920.0,2.0,12680.0,4.0
2021,LUR,8119.0,2.0,14141.0,2.0,22260.0,4.0
2021,LWS,699720.0,483.0,378217.0,383.0,1077937.0,866.0
2021,LYH,0.0,2.0,30744.0,2.0,30744.0,4.0
2021,LZU,20675.0,6.0,5879.0,6.0,26554.0,12.0
2021,MAF,2681733.0,473.0,5636636.0,852.0,8318369.0,1325.0
2021,MBS,20404.0,7.0,0.0,7.0,20404.0,14.0
2021,MCC,3007.0,3.0,30854.0,9.0,33861.0,12.0
2021,MCG,540534.0,512.0,1741297.0,495.0,2281831.0,1007.0
2021,MCI,127998433.0,2506.0,112881292.0,2514.0,240879725.0,5020.0
2021,MCK,0.0,0.0,277812.0,197.0,277812.0,197.0
2021,MCN,0.0,2.0,8560.0,2.0,8560.0,4.0
2021,MCO,203007329.0,4417.0,234899954.0,4479.0,437907283.0,8896.0
2021,MDO,4565.0,7.0,18865.0,7.0,23430.0,14.0
2021,MDT,72754822.0,2225.0,58855955.0,2068.0,131610777.0,4293.0
2021,MDW,0.0,4.0,0.0,5.0,0.0,9.0
2021,MEM,4503821793.0,66814.0,4143773939.0,65561.0,8647595732.0,132375.0
2021,MEO,88906.0,249.0,325360.0,249.0,414266.0,498.0
2021,MFD,4550.0,1.0,0.0,1.0,4550.0,2.0
2021,MFE,11186272.0,321.0,14313869.0,331.0,25500141.0,652.0
2021,MFR,4019415.0,1194.0,4209714.0,1014.0,8229129.0,2208.0
2021,MGM,8513.0,5.0,2282.0,5.0,10795.0,10.0
2021,MHM,141284.0,9.0,159740.0,9.0,301024.0,18.0
2021,MHR,74157720.0,1678.0,93304742.0,1693.0,167462462.0,3371.0
2021,MHT,89010893.0,1822.0,114905396.0,1906.0,203916289.0,3728.0
2021,MI2,1136.0,1.0,0.0,1.0,1136.0,2.0
2021,MIA,567081113.0,8830.0,803354862.0,9277.0,1370435975.0,18107.0
2021,MKC,0.0,1.0,3580.0,1.0,3580.0,2.0
2021,MKE,75258608.0,2949.0,85994922.0,2746.0,161253530.0,5695.0
2021,MKG,61908.0,15.0,0.0,16.0,61908.0,31.0
2021,MKK,212031.0,270.0,699017.0,549.0,911048.0,819.0
2021,MKT,110.0,1.0,0.0,1.0,110.0,2.0
2021,MLB,91120.0,7.0,91120.0,7.0,182240.0,14.0
2021,MLI,7256.0,8.0,22806.0,8.0,30062.0,16.0
2021,MLL,17776.0,1049.0,563006.0,1068.0,580782.0,2117.0
2021,MLU,0.0,0.0,1115382.0,189.0,1115382.0,189.0
2021,MLY,520.0,2.0,1170.0,2.0,1690.0,4.0
2021,MMT,0.0,0.0,0.0,1.0,0.0,1.0
2021,MMU,12099.0,1.0,0.0,1.0,12099.0,2.0
2021,MNT,1170.0,6.0,3303.0,6.0,4473.0,12.0
2021,MOT,395936.0,300.0,839623.0,485.0,1235559.0,785.0
2021,MOU,13040.0,179.0,42427.0,183.0,55467.0,362.0
2021,MQT,288426.0,254.0,613057.0,475.0,901483.0,729.0
2021,MQY,71370.0,19.0,28816.0,19.0,100186.0,38.0
2021,MRI,485489.0,948.0,78653.0,758.0,564142.0,1706.0
2021,MRY,193172.0,255.0,231210.0,216.0,424382.0,471.0
2021,MSN,26298734.0,843.0,27380004.0,795.0,53678738.0,1638.0
2021,MSO,1784925.0,488.0,2660321.0,490.0,4445246.0,978.0
2021,MSP,192285489.0,4819.0,234924810.0,5303.0,427210299.0,10122.0
2021,MSY,54955993.0,1900.0,83803552.0,2097.0,138759545.0,3997.0
2021,MTH,224504.0,256.0,318584.0,272.0,543088.0,528.0
2021,MVW,583207.0,485.0,264828.0,268.0,848035.0,753.0
2021,MVY,83051.0,252.0,632287.0,380.0,715338.0,632.0
2021,MWH,2595075.0,12.0,34694.0,9.0,2629769.0,21.0
2021,MXY,1541.0,95.0,58261.0,95.0,59802.0,190.0
2021,MYK,167.0,95.0,7317.0,95.0,7484.0,190.0
2021,MYR,889423.0,256.0,1826127.0,257.0,2715550.0,513.0
2021,MYU,37457.0,54.0,190216.0,53.0,227673.0,107.0
2021,MZJ,0.0,19.0,20297.0,20.0,20297.0,39.0
2021,N1C,0.0,1.0,0.0,1.0,0.0,2.0
2021,NCN,12498.0,176.0,96131.0,176.0,108629.0,352.0
2021,NE3,0.0,0.0,2198.0,1.0,2198.0,1.0
2021,NGU,480537.0,37.0,516459.0,41.0,996996.0,78.0
2021,NIB,67113.0,303.0,386539.0,306.0,453652.0,609.0
2021,NLG,3892.0,6.0,51754.0,6.0,55646.0,12.0
2021,NME,21975.0,308.0,252888.0,309.0,274863.0,617.0
2021,NNK,0.0,18.0,1012.0,18.0,1012.0,36.0
2021,NQA,8818.0,1.0,8818.0,1.0,17636.0,2.0
2021,NUI,109.0,50.0,193979.0,55.0,194088.0,105.0
2021,NUL,19787.0,126.0,72649.0,126.0,92436.0,252.0
2021,NUP,10487.0,589.0,175770.0,589.0,186257.0,1178.0
2021,NUQ,162140.0,2.0,8238.0,1.0,170378.0,3.0
2021,NYL,1757705.0,988.0,1818781.0,975.0,3576486.0,1963.0
2021,OAK,675509009.0,11049.0,628258420.0,11019.0,1303767429.0,22068.0
2021,OBU,74271.0,77.0,214840.0,77.0,289111.0,154.0
2021,OCF,272430.0,10.0,89488.0,6.0,361918.0,16.0
2021,OGD,18286.0,7.0,7738.0,11.0,26024.0,18.0
2021,OGG,30420450.0,2768.0,74199495.0,2646.0,104619945.0,5414.0
2021,OH3,0.0,2.0,5504.0,2.0,5504.0,4.0
2021,OKC,32788698.0,815.0,46526044.0,889.0,79314742.0,1704.0
2021,OLH,19432.0,1061.0,384271.0,1061.0,403703.0,2122.0
2021,OLS,3968.0,2.0,0.0,2.0,3968.0,4.0
2021,OMA,79215308.0,3280.0,94294342.0,2746.0,173509650.0,6026.0
2021,OME,5104946.0,1677.0,26082862.0,1760.0,31187808.0,3437.0
2021,ONA,1273.0,1.0,0.0,1.0,1273.0,2.0
2021,ONP,124382.0,483.0,869093.0,526.0,993475.0,1009.0
2021,ONT,996170495.0,19459.0,804168380.0,18333.0,1800338875.0,37792.0
2021,OOK,34541.0,530.0,571951.0,534.0,606492.0,1064.0
2021,OPF,10402.0,12.0,0.0,16.0,10402.0,28.0
2021,ORD,917333057.0,10706.0,1588081484.0,11722.0,2505414541.0,22428.0
2021,ORF,24288691.0,988.0,41067446.0,1137.0,65356137.0,2125.0
2021,ORI,17088.0,1196.0,256296.0,1203.0,273384.0,2399.0
2021,ORL,0.0,1.0,0.0,1.0,0.0,2.0
2021,ORV,12040.0,125.0,441120.0,125.0,453160.0,250.0
2021,OSC,286230.0,16.0,281794.0,17.0,568024.0,33.0
2021,OSH,35783.0,1.0,10745.0,1.0,46528.0,2.0
2021,OTH,419717.0,593.0,1070394.0,737.0,1490111.0,1330.0
2021,OTZ,7712351.0,1902.0,26262601.0,1945.0,33974952.0,3847.0
2021,OWB,4031.0,2.0,1055.0,2.0,5086.0,4.0
2021,PAE,3578912.0,104.0,4383100.0,107.0,7962012.0,211.0
2021,PAQ,3928.0,2.0,0.0,2.0,3928.0,4.0
2021,PBG,11970.0,1.0,0.0,1.0,11970.0,2.0
2021,PBI,24460093.0,1047.0,44051019.0,1053.0,68511112.0,2100.0
2021,PDT,462245.0,585.0,731193.0,850.0,1193438.0,1435.0
2021,PDX,369764630.0,10889.0,408818135.0,11669.0,778582765.0,22558.0
2021,PGM,2917.0,990.0,389621.0,993.0,392538.0,1983.0
2021,PHF,35400.0,2.0,0.0,2.0,35400.0,4.0
2021,PHL,478031564.0,9504.0,526459228.0,9954.0,1004490792.0,19458.0
2021,PHO,37988.0,236.0,1040939.0,234.0,1078927.0,470.0
2021,PHX,390637688.0,9164.0,405620783.0,9069.0,796258471.0,18233.0
2021,PIA,17626552.0,427.0,17556436.0,410.0,35182988.0,837.0
2021,PIH,296327.0,275.0,945860.0,545.0,1242187.0,820.0
2021,PIR,91932.0,253.0,267100.0,249.0,359032.0,502.0
2021,PIT,98766229.0,2815.0,128799523.0,3070.0,227565752.0,5885.0
2021,PIZ,5162.0,10.0,55409.0,10.0,60571.0,20.0
2021,PKA,14961.0,556.0,159237.0,555.0,174198.0,1111.0
2021,PKB,0.0,0.0,676337.0,443.0,676337.0,443.0
2021,PLN,294947.0,270.0,546525.0,434.0,841472.0,704.0
2021,PNS,8395372.0,458.0,16424691.0,473.0,24820063.0,931.0
2021,PNX,9360.0,1.0,0.0,1.0,9360.0,2.0
2021,POB,0.0,1.0,0.0,0.0,0.0,1.0
2021,PPG,1163412.0,63.0,3355555.0,64.0,4518967.0,127.0
2021,PQI,114165.0,305.0,758957.0,549.0,873122.0,854.0
2021,PQS,28184.0,1293.0,693224.0,1007.0,721408.0,2300.0
2021,PRB,9027.0,9.0,10957.0,7.0,19984.0,16.0
2021,PSC,1853955.0,1037.0,1203649.0,831.0,3057604.0,1868.0
2021,PSG,1445027.0,502.0,1901816.0,501.0,3346843.0,1003.0
2021,PSM,246469.0,3.0,13567.0,2.0,260036.0,5.0
2021,PTH,600.0,3.0,50698.0,3.0,51298.0,6.0
2021,PTK,107765.0,95.0,73220.0,99.0,180985.0,194.0
2021,PTU,41747.0,288.0,132100.0,289.0,173847.0,577.0
2021,PTV,14384.0,7.0,19586.0,10.0,33970.0,17.0
2021,PUB,0.0,3.0,0.0,3.0,0.0,6.0
2021,PVD,13444787.0,1632.0,23175068.0,1520.0,36619855.0,3152.0
2021,PWM,11564689.0,1163.0,14758288.0,951.0,26322977.0,2114.0
2021,QMA,2762.0,2.0,14132.0,3.0,16894.0,5.0
2021,QQB,0.0,2.0,45466.0,2.0,45466.0,4.0
2021,QQG,0.0,0.0,1068.0,1.0,1068.0,1.0
2021,QQN,0.0,0.0,6483.0,3.0,6483.0,3.0
2021,QQY,16835.0,2.0,0.0,2.0,16835.0,4.0
2021,RAP,1301605.0,490.0,2458273.0,488.0,3759878.0,978.0
2021,RBG,110460.0,572.0,801753.0,592.0,912213.0,1164.0
2021,RBH,160.0,547.0,18274.0,650.0,18434.0,1197.0
2021,RBY,37931.0,123.0,57137.0,123.0,95068.0,246.0
2021,RDB,1154721.0,176.0,4412317.0,194.0,5567038.0,370.0
2021,RDD,1125764.0,670.0,809507.0,482.0,1935271.0,1152.0
2021,RDG,1540.0,2.0,12949.0,2.0,14489.0,4.0
2021,RDM,1058093.0,900.0,1206174.0,815.0,2264267.0,1715.0
2021,RDU,87622378.0,2409.0,139318302.0,2645.0,226940680.0,5054.0
2021,RDV,5123.0,21.0,8066.0,17.0,13189.0,38.0
2021,RFD,490128175.0,10520.0,473319047.0,10526.0,963447222.0,21046.0
2021,RHI,636020.0,470.0,541861.0,487.0,1177881.0,957.0
2021,RIC,76764429.0,2595.0,105373667.0,2736.0,182138096.0,5331.0
2021,RIV,80045024.0,1768.0,53885001.0,1654.0,133930025.0,3422.0
2021,RKS,150195.0,302.0,340498.0,301.0,490693.0,603.0
2021,RME,12010.0,2.0,92.0,2.0,12102.0,4.0
2021,RMP,166.0,12.0,12810.0,12.0,12976.0,24.0
2021,RNH,216.0,1.0,0.0,1.0,216.0,2.0
2021,RNO,92565782.0,2301.0,64388128.0,2114.0,156953910.0,4415.0
2021,ROA,12129557.0,529.0,15340126.0,549.0,27469683.0,1078.0
2021,ROC,49065815.0,1335.0,74397220.0,1601.0,123463035.0,2936.0
2021,ROP,744074.0,1506.0,1499819.0,1496.0,2243893.0,3002.0
2021,ROW,307083.0,271.0,480364.0,445.0,787447.0,716.0
2021,RQI,0.0,2.0,0.0,0.0,0.0,2.0
2021,RRT,0.0,3.0,4390.0,3.0,4390.0,6.0
2021,RSH,13183.0,643.0,191571.0,641.0,204754.0,1284.0
2021,RST,10693746.0,341.0,10579094.0,455.0,21272840.0,796.0
2021,RSW,14434510.0,753.0,26619086.0,746.0,41053596.0,1499.0
2021,RUT,997.0,1.0,2769.0,3.0,3766.0,4.0
2021,RWI,224960.0,20.0,25280.0,17.0,250240.0,37.0
2021,SAN,125369644.0,2732.0,130036919.0,2786.0,255406563.0,5518.0
2021,SAT,115397671.0,2684.0,166290300.0,2969.0,281687971.0,5653.0
2021,SAV,6628640.0,254.0,8992568.0,255.0,15621208.0,509.0
2021,SBA,2324174.0,487.0,3018488.0,691.0,5342662.0,1178.0
2021,SBD,145991261.0,2865.0,124828178.0,2681.0,270819439.0,5546.0
2021,SBN,9390858.0,665.0,12705183.0,666.0,22096041.0,1331.0
2021,SBP,539336.0,469.0,995899.0,683.0,1535235.0,1152.0
2021,SBS,0.0,0.0,1380.0,1.0,1380.0,1.0
2021,SBY,616813.0,681.0,996988.0,691.0,1613801.0,1372.0
2021,SCC,19723937.0,681.0,8732752.0,669.0,28456689.0,1350.0
2021,SCE,1215365.0,700.0,1062816.0,684.0,2278181.0,1384.0
2021,SCK,68697760.0,1110.0,62869149.0,1109.0,131566909.0,2219.0
2021,SCM,16830.0,115.0,291056.0,116.0,307886.0,231.0
2021,SDF,3274908039.0,49260.0,2969906105.0,48149.0,6244814144.0,97409.0
2021,SDM,59648.0,14.0,540.0,15.0,60188.0,29.0
2021,SDP,2585323.0,682.0,2245981.0,679.0,4831304.0,1361.0
2021,SDY,823.0,1.0,3356.0,2.0,4179.0,3.0
2021,SEA,336684956.0,7728.0,448090210.0,9257.0,784775166.0,16985.0
2021,SFB,0.0,2.0,0.0,1.0,0.0,3.0
2021,SFO,129920672.0,2295.0,262837672.0,3861.0,392758344.0,6156.0
2021,SGF,16440881.0,716.0,23976464.0,731.0,40417345.0,1447.0
2021,SGU,342675.0,269.0,221293.0,214.0,563968.0,483.0
2021,SHG,68644.0,96.0,426037.0,96.0,494681.0,192.0
2021,SHH,51666.0,171.0,661978.0,171.0,713644.0,342.0
2021,SHV,24235594.0,1088.0,36503607.0,1159.0,60739201.0,2247.0
2021,SHX,25612.0,48.0,102264.0,42.0,127876.0,90.0
2021,SIG,2505.0,2.0,700.0,2.0,3205.0,4.0
2021,SIT,7088244.0,1392.0,9612670.0,1395.0,16700914.0,2787.0
2021,SJC,35978871.0,584.0,29491265.0,532.0,65470136.0,1116.0
2021,SJT,437210.0,323.0,1194274.0,705.0,1631484.0,1028.0
2021,SJU,142723921.0,5985.0,321616164.0,5556.0,464340085.0,11541.0
2021,SKF,10935489.0,371.0,10771743.0,371.0,21707232.0,742.0
2021,SKJ,0.0,27.0,3436.0,27.0,3436.0,54.0
2021,SKK,43215.0,155.0,203096.0,155.0,246311.0,310.0
2021,SKW,3485.0,88.0,41544.0,96.0,45029.0,184.0
2021,SLC,224954530.0,6075.0,206940086.0,5416.0,431894616.0,11491.0
2021,SLE,651461.0,479.0,363252.0,441.0,1014713.0,920.0
2021,SLN,61126.0,9.0,61126.0,9.0,122252.0,18.0
2021,SLQ,1789.0,31.0,30800.0,30.0,32589.0,61.0
2021,SMF,150543036.0,4097.0,154400029.0,4420.0,304943065.0,8517.0
2021,SMK,48764.0,238.0,359127.0,218.0,407891.0,456.0
2021,SMX,1056440.0,862.0,1221602.0,691.0,2278042.0,1553.0
2021,SNA,23960288.0,457.0,8509629.0,256.0,32469917.0,713.0
2021,SNP,163925.0,211.0,897035.0,215.0,1060960.0,426.0
2021,SNS,0.0,0.0,706.0,1.0,706.0,1.0
2021,SOV,5460.0,2266.0,479936.0,2240.0,485396.0,4506.0
2021,SPN,1021319.0,1048.0,557630.0,1058.0,1578949.0,2106.0
2021,SPW,0.0,1.0,200.0,1.0,200.0,2.0
2021,SQA,3488.0,2.0,3488.0,2.0,6976.0,4.0
2021,SRV,673.0,20.0,15743.0,24.0,16416.0,44.0
2021,STC,601.0,1.0,0.0,1.0,601.0,2.0
2021,STE,0.0,0.0,1266.0,1.0,1266.0,1.0
2021,STG,52464.0,109.0,302815.0,109.0,355279.0,218.0
2021,STL,102325761.0,2218.0,116243548.0,2409.0,218569309.0,4627.0
2021,STT,630886.0,707.0,2083111.0,901.0,2713997.0,1608.0
2021,STX,140122.0,504.0,1099428.0,589.0,1239550.0,1093.0
2021,SUN,133481.0,243.0,418742.0,295.0,552223.0,538.0
2021,SUS,28805.0,26.0,117910.0,26.0,146715.0,52.0
2021,SUU,1688333.0,32.0,650447.0,28.0,2338780.0,60.0
2021,SVA,17551.0,157.0,620276.0,159.0,637827.0,316.0
2021,SVH,7538.0,7.0,40606.0,7.0,48144.0,14.0
2021,SVS,0.0,13.0,2955.0,13.0,2955.0,26.0
2021,SVW,33114.0,1.0,0.0,1.0,33114.0,2.0
2021,SWD,1360.0,3.0,1360.0,2.0,2720.0,5.0
2021,SWF,43864156.0,720.0,63248799.0,803.0,107112955.0,1523.0
2021,SXP,6748.0,93.0,109248.0,94.0,115996.0,187.0
2021,SXQ,0.0,1.0,0.0,1.0,0.0,2.0
2021,SYA,85145.0,4.0,49063.0,4.0,134208.0,8.0
2021,SYR,51698941.0,2036.0,66831588.0,2045.0,118530529.0,4081.0
2021,T8X,4293.0,2.0,3840.0,3.0,8133.0,5.0
2021,TAL,230.0,17.0,22081.0,17.0,22311.0,34.0
2021,TCL,15150.0,33.0,142308.0,38.0,157458.0,71.0
2021,TCT,16218.0,146.0,142209.0,153.0,158427.0,299.0
2021,TDF,85505.0,10.0,0.0,11.0,85505.0,21.0
2021,TEB,22019.0,3.0,0.0,3.0,22019.0,6.0
2021,TEK,71236.0,221.0,233000.0,222.0,304236.0,443.0
2021,TIQ,6681.0,7.0,8906.0,12.0,15587.0,19.0
2021,TIX,219120.0,2.0,0.0,0.0,219120.0,2.0
2021,TKJ,0.0,2.0,0.0,2.0,0.0,4.0
2021,TLA,13236.0,64.0,154417.0,64.0,167653.0,128.0
2021,TLH,9110890.0,784.0,11478650.0,1018.0,20589540.0,1802.0
2021,TLJ,5517.0,41.0,8137.0,53.0,13654.0,94.0
2021,TLT,17052.0,930.0,203333.0,929.0,220385.0,1859.0
2021,TNC,5987.0,3.0,31473.0,3.0,37460.0,6.0
2021,TNK,14732.0,333.0,286330.0,333.0,301062.0,666.0
2021,TOG,449573.0,116.0,2111769.0,118.0,2561342.0,234.0
2021,TOL,11999144.0,597.0,11564541.0,625.0,23563685.0,1222.0
2021,TPA,210235625.0,4181.0,224027251.0,4097.0,434262876.0,8278.0
2021,TPL,2052.0,1.0,2052.0,1.0,4104.0,2.0
2021,TSP,2726.0,1.0,2726.0,1.0,5452.0,2.0
2021,TUL,61535608.0,1747.0,68194388.0,1764.0,129729996.0,3511.0
2021,TUS,29891198.0,503.0,35172347.0,500.0,65063545.0,1003.0
2021,TVC,59285.0,251.0,390446.0,332.0,449731.0,583.0
2021,TVF,4130475.0,702.0,1468606.0,456.0,5599081.0,1158.0
2021,TWA,0.0,5.0,96.0,5.0,96.0,10.0
2021,TWF,591160.0,371.0,1292997.0,720.0,1884157.0,1091.0
2021,TYE,51994.0,219.0,132776.0,311.0,184770.0,530.0
2021,TYS,37386352.0,1090.0,51660483.0,1057.0,89046835.0,2147.0
2021,UAM,215863.0,4.0,1312067.0,18.0,1527930.0,22.0
2021,UKI,231916.0,304.0,386945.0,305.0,618861.0,609.0
2021,UNK,1422981.0,972.0,6600420.0,1012.0,8023401.0,1984.0
2021,UTO,68306.0,16.0,87208.0,16.0,155514.0,32.0
2021,UVA,4046.0,3.0,4046.0,3.0,8092.0,6.0
2021,UXK,662009.0,459.0,0.0,0.0,662009.0,459.0
2021,VAK,21438.0,171.0,590634.0,170.0,612072.0,341.0
2021,VCV,70550.0,3.0,0.0,1.0,70550.0,4.0
2021,VEE,87445.0,226.0,888150.0,227.0,975595.0,453.0
2021,VIK,1482.0,13.0,16729.0,13.0,18211.0,26.0
2021,VIS,816085.0,670.0,2085798.0,960.0,2901883.0,1630.0
2021,VPS,0.0,1.0,41583.0,1.0,41583.0,2.0
2021,VQQ,954.0,30.0,101715.0,33.0,102669.0,63.0
2021,VQS,145390.0,330.0,971317.0,688.0,1116707.0,1018.0
2021,VZY,0.0,3.0,13806.0,3.0,13806.0,6.0
2021,WAA,47477.0,53.0,178036.0,52.0,225513.0,105.0
2021,WBB,12532.0,256.0,335559.0,250.0,348091.0,506.0
2021,WBQ,789.0,3.0,12709.0,3.0,13498.0,6.0
2021,WLK,26965.0,160.0,678070.0,160.0,705035.0,320.0
2021,WMO,86124.0,89.0,245242.0,89.0,331366.0,178.0
2021,WNA,11926.0,753.0,202387.0,756.0,214313.0,1509.0
2021,WOW,0.0,2.0,0.0,2.0,0.0,4.0
2021,WRG,940318.0,427.0,1543226.0,426.0,2483544.0,853.0
2021,WRI,35707.0,38.0,35260.0,44.0,70967.0,82.0
2021,WTK,16746.0,118.0,500834.0,118.0,517580.0,236.0
2021,WTL,14628.0,357.0,251116.0,359.0,265744.0,716.0
2021,WWT,6785.0,173.0,192734.0,173.0,199519.0,346.0
2021,XWA,240921.0,301.0,507561.0,338.0,748482.0,639.0
2021,XWF,2126.0,2.0,0.0,0.0,2126.0,2.0
2021,XWH,3802.0,6.0,17652.0,12.0,21454.0,18.0
2021,XXN,0.0,0.0,670.0,1.0,670.0,1.0
2021,XXP,3709.0,5.0,3630.0,3.0,7339.0,8.0
2021,XXY,0.0,0.0,1700.0,1.0,1700.0,1.0
2021,YAK,1253859.0,384.0,1597833.0,422.0,2851692.0,806.0
2021,YIP,1887735.0,1009.0,2473003.0,1002.0,4360738.0,2011.0
